Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,16/01/2023,33000,Ivoclar Vivadent Pty Ltd,"Noble Park, Vic",No,No,,,,,,,,,374424,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Electricity / Gas Supply,16/01/2023,22000,Metered Energy Holdings Pty Ltd,"Bulimba, Qld",No,No,,,,,,,,,374430,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Legal Fees,16/01/2023,13200,Minter Ellison Lawyers,"Brisbane, Qld",No,No,,,,,,,,,374446,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Electricity / Gas Supply,16/01/2023,17600,Origin Energy,"Adelaide, SA",No,No,,,,,,,,,374426,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Electricity / Gas Supply,16/01/2023,22000,Origin Energy,"Adelaide, SA",No,No,,,,,,,,,374431,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,16/01/2023,11754,Promega Pty Ltd,"Alexandria, NSW",No,No,,,,,,,,,374413,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,16/01/2023,12939,Queensland Ballet Company,"West End, Qld",No,No,,,,,,,,,374427,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,16/01/2023,27500,Team Medical Supplies,"Dural, NSW",No,No,,,,,,,,,374422,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,17/01/2023,14971,A.G. Coombs Advisory Pty Ltd,"Moorabbin, Vic",No,No,,,,,,,,,374520,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,17/01/2023,24341,Australian Bay Lobster Producers Limited,"Chinderah, NSW",No,No,,,,,,,,,374457,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Accreditation Fees,17/01/2023,41250,Australian Dental Council,"Melbourne, VIC",No,No,,,,,,,,,1995174,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Legal Fees,17/01/2023,19580,Clayton Utz,"Brisbane, Qld",No,No,,,,,,,,,1996454,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",External Course Delivery,17/01/2023,45000,Elise Stephenson,Qld,No,No,,,,,,,,,1996442,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Electricity / Gas Supply,17/01/2023,15950,Ergon Energy,"Brisbane, Qld",No,No,,,,,,,,,374495,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,17/01/2023,68640,Global Reviews (Asia Pacific) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,374481,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,17/01/2023,21330,Globalise Consulting,"Willianstown, Vic",No,No,,,,,,,,,374467,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Health & Safety Expenses,17/01/2023,121000,Lifeline Direct Limited,"Warrnambool,VIC",No,No,,,,,,,,,374498,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,17/01/2023,79200,Liftango Pty Ltd,"Newcastle West, Nsw",No,No,,,,,,,,,374471,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,17/01/2023,56485,Open Universities Australia,"Melbourne, VIC",No,No,,,,,,,,,1995905,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Telecommunications Expenditure,17/01/2023,21559,Ssr Web Dev,USA,No,No,,,,,,,,,1997031,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,17/01/2023,22000,Sta Communication,"Brisbane, Qld",No,No,,,,,,,,,374497,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,17/01/2023,11741,Walter & Eliza Hall Institute Of Med Res,"Parkville, Vic",No,No,,,,,,,,,1996383,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,17/01/2023,11741,Walter & Eliza Hall Institute Of Med Res,"Parkville, Vic",No,No,,,,,,,,,1996383,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,18/01/2023,11993,365 Construction Services Pty Ltd,"Morningside, Qld",No,No,,,,,,,,,374576,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,18/01/2023,16500,Adelab Scientific,"Thebarton, SA",No,No,,,,,,,,,374548,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,18/01/2023,22000,Bio-Strategy Pty Limited,"Campbellfield, VIC",No,No,,,,,,,,,374561,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,18/01/2023,16500,Digital Storytellers Limited,"Darlinghurst, NSW",No,No,,,,,,,,,374542,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,18/01/2023,156717,Kpmg,"Melbourne, Vic",No,No,,,,,,,,,374535 2015331,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,18/01/2023,29453,Leap Australia Pty Ltd,"Manly, NSW",No,No,,,,,,,,,374532,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,18/01/2023,32971,Tecniplast Australia Pty Limited,"Lane Cove, NSW",No,No,,,,,,,,,374579,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Vehicle Maintenance,18/01/2023,44000,Tyre & Auto Pty Ltd,"Sunnybank, Qld",No,No,,,,,,,,,374545,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,18/01/2023,212355,U&U Recruitment Partners,"Brisbane, Qld",No,No,,,,,,,,,374530,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Vehicle Maintenance,18/01/2023,44000,Tyre & Auto Pty Ltd,"Sunnybank, Qld",No,No,,,,,,,,,374545,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,18/01/2023,623791,U&U Recruitment Partners,"Brisbane, Qld",No,No,,,,,,,,,374530,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,19/01/2023,2906385,A.G. Coombs (Qld) Pty. Ltd.,"Fortitude Valley, Qld",No,No,Open,,,,,,,,375211,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,19/01/2023,22000,Ansell Healthcare,"Melbourne, Vic",No,No,,,,,,,,,374603,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,19/01/2023,29967,Beckman Coulter Australia P/L,"Gladesville, Nsw",No,No,,,,,,,,,374628,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Dental Supplies,19/01/2023,20754,Dentsply Sirona Pty Ltd,"Mount Waverley, Vic",No,No,,,,,,,,,374593,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,19/01/2023,648189,Formulatrix International Trading Fz-Llc,Dubai,No,No,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,374642,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Vehicle Maintenance,19/01/2023,27500,Grand Motors,"Gold Coast, Qld",No,No,,,,,,,,,374617,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Vehicle Maintenance,19/01/2023,13200,Oldmac Toyota,"Springwood, Qld",No,No,,,,,,,,,374598,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Electricity / Gas Supply,19/01/2023,165000,Origin Energy Retail Limited,"Barangaroo, NSW",No,No,,,,,,,,,374597,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Hire/Lease Fees,19/01/2023,46200,Queensland Hire,"Underwood, Qld",No,No,,,,,,,,,374619,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,19/01/2023,125000,Recollect Ltd,"Grenada North, NSW",No,No,,,,,,,,,374590,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,19/01/2023,128711,"Securityscorecard, Inc.",USA,No,No,,,,,,,,,374589,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Cleaning Services,19/01/2023,30789,Smart Cleaning Solutions (Aust) Pty Ltd,"Mount Waverley, Vic",No,No,,,,,,,,,374599,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,19/01/2023,18414,Spectris Australia Pty. Limited,"Chipping Norton, NSW",No,No,,,,,,,,,374620,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,20/01/2023,35490,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,374660,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,20/01/2023,262113,Alibaba Cloud (Singapore) Private Limite,"Sydney, NSW",No,No,,,,,,,,,374681,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,20/01/2023,11000,Becton Dickinson Pty Ltd,"Eight Mile Plains, Qld",No,No,,,,,,,,,374677,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,20/01/2023,90200,Brisbane Convention And Exhibition Centr,"Brisbane, Qld ",No,No,,,,,,,,,374676,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Printing Expenses,20/01/2023,71541,Cpx Pty Ltd,"Kelvin Grove, Qld",No,No,,,,,,,,,374689,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Telecommunications Expenditure,20/01/2023,65400,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,374645,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Telecommunications Expenditure,20/01/2023,80651,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,374683,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,20/01/2023,251460,Gartner Australasia Pty Limited,"Sydney, NSW",No,No,,,,,,,,,374650,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,20/01/2023,55000,Interpath Services Pty Ltd,"Heidenlberg West, Vic",No,No,,,,,,,,,374657,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,20/01/2023,11000,Interpath Services Pty Ltd,"Heidenlberg West, Vic",No,No,,,,,,,,,374680,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,20/01/2023,33000,Pathtech Pty Ltd,"Preston, Vic",No,No,,,,,,,,,374658,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,20/01/2023,13916,Rowe Scientific Pty Ltd,"Wacol, Qld",No,No,,,,,,,,,374648,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,20/01/2023,44000,Sarstedt Australia Pty Ltd,"Ingle Farm, SA",No,No,,,,,,,,,374659,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,20/01/2023,11000,Vital Medical Supplies,"Kingsgrove, NSW",No,No,,,,,,,,,374679,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,20/01/2023,11000,Vital Medical Supplies,"Kingsgrove, NSW",No,No,,,,,,,,,374679,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,21/01/2023,22000,Luminous A/V & Electrical Pty Ltd,"Toowong, Qld",No,No,,,,,,,,,374711,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,55000,Ansell Healthcare,"Melbourne, Vic",No,No,,,,,,,,,374722,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,49500,Bio-Strategy Pty Limited,"Campbellfield, VIC",No,No,,,,,,,,,374723,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,23/01/2023,85787,Bsg Brisbane Sound Group,"Northgate, Qld",No,No,,,,,,,,,374772,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,27500,Chem-Supply Pty Ltd,"Gillman, SA",No,No,,,,,,,,,374732,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,38500,Chem-Supply Pty Ltd,"Gillman, SA",No,No,,,,,,,,,374735,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,23/01/2023,52500,Donna Louise Loveridge,Vic,No,No,,,,,,,,,374767,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,23/01/2023,82500,Getinge Australia Pty Ltd,"Bulimba, Qld",No,No,,,,,,,,,374768,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,23/01/2023,25300,Hal Leonard Australia Pty Ltd,"Cheltenham, Vic",No,No,,,,,,,,,374731,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,23/01/2023,34650,Hancey'S Turf Supplies,"Buddina, QLD",No,No,,,,,,,,,374754,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,16500,Harris Technology Pty Ltd,"Hallam, Vic",No,No,,,,,,,,,374747,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,38500,Labtek Pty Ltd,"Oakleigh, Vic",No,No,,,,,,,,,374724,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,16500,Machine Technology Pty Ltd,"Kogarah, NSW",No,No,,,,,,,,,374725,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,11000,Merck Pty Ltd,"Bayswater, Vic",No,No,,,,,,,,,374716,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,11000,Merck Pty Ltd,"Bayswater, Vic",No,No,,,,,,,,,374736,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,23/01/2023,20000,Mitchell River Traditional Custodian,"Corinda, Qld",No,No,,,,,,,,,374788,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,38500,Pathtech Pty Ltd,"Preston, Vic",No,No,,,,,,,,,374737,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,44000,Sarstedt Australia Pty Ltd,"Ingle Farm, SA",No,No,,,,,,,,,374740,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,38500,Sigma Aldrich Pty Ltd,"Castle Hill, NSW",No,No,,,,,,,,,374742,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,27500,The Trustee For The Spencer Brands Group,"Pine Mountain, Qld",No,No,,,,,,,,,374744,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,11000,Winc Australia Pty Ltd,"Alexandria, NSW",No,No,,,,,,,,,374721,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,11000,Winc Australia Pty Ltd,"Alexandria, NSW",No,No,,,,,,,,,374741,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,22000,World Courier (Aust) Pty Ltd,"Mascot, Nsw",No,No,,,,,,,,,374749,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,11000,Winc Australia Pty Ltd,"Alexandria, NSW",No,No,,,,,,,,,374721,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,11000,Winc Australia Pty Ltd,"Alexandria, NSW",No,No,,,,,,,,,374741,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,23/01/2023,22000,World Courier (Aust) Pty Ltd,"Mascot, Nsw",No,No,,,,,,,,,374749,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,24/01/2023,16500,Alphabond Dental Pty Ltd,"Willoughby, NSW",No,No,,,,,,,,,374803,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,24/01/2023,17600,Bmt Wbm Pty Ltd,"Spring Hill, Qld",No,No,,,,,,,,,1998250,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,24/01/2023,192500,Boc Limited,"Labrador, Qld",No,No,,,,,,,,,374806,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Legal Fees,24/01/2023,38409,Clayton Utz,"Brisbane, Qld",No,No,,,,,,,,,1997395,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,24/01/2023,165000,Coregas Pty Ltd,"Yennora, Nsw",No,No,,,,,,,,,374805,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Electricity / Gas Supply,24/01/2023,49500,Cryoforce,"Loganholme, Qld",No,No,,,,,,,,,374802,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,24/01/2023,15950,Dm2Architecture Pty Ltd,"Petrie Terrace, Qld",No,No,,,,,,,,,374795,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,24/01/2023,24636,Gostralia-Gomerica,Germany,No,No,,,,,,,,,1997511,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Relocation Services,24/01/2023,13321,Grace Worldwide (Australia) Pty Ltd,"Seven Hills, Nsw",No,No,,,,,,,,,1997585,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,24/01/2023,52800,Insight Management Consultants P/L,"Melbourne, VIC",No,No,,,,,,,,,1998263,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,24/01/2023,385000,Millennium Science Pty Ltd,"Mulgrave, Vic",Yes,No,,,,,,,,,374791,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Reference Materials,24/01/2023,27500,Nearmap Australia Pty Ltd,"Barangaroo, NSW",No,No,,,,,,,,,1997857,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,24/01/2023,10098,Norman Disney & Young,"North Sydney, NSW",No,No,,,,,,,,,374831,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Pathology Expenditure,24/01/2023,12550,Qualtrics Llc,"Provo, Ut, Usa",No,No,,,,,,,,,1998145,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,24/01/2023,988029,Security & Technology Services (Sq) P/L,"Tingalpa, Qld",No,No,Selective,,,,,,,,GU-820,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Laboratory Consumables,24/01/2023,55000,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,374804,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Reference Materials,24/01/2023,33492,Visible Body,USA,No,No,,,,,,,,,1996030,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Reference Materials,24/01/2023,33492,Visible Body,USA,No,No,,,,,,,,,1996030,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Freight Fees,25/01/2023,198000,Australia Post,"Brisbane, Qld",No,No,,,,,,,,,374870,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,25/01/2023,28882207,Badge Constructions (Qld) Pty Ltd,"Bulimba, Qld",No,No,Open,,,,,,,,374868,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,25/01/2023,1550107,Buildcorp Group Pty Limited,"Camperdown, NSW",Yes,No,Selective,,,,,,,,374869,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,25/01/2023,11528,Caudit,"Kingston, ACT",No,No,,,,,,,,,374896,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,25/01/2023,175560,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,374840,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,25/01/2023,19470,Food Strategy,"East Geebung, Qld",No,No,,,,,,,,,374848,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,25/01/2023,116600,Huie Consulting Pty Ltd,"Buddina, QLD",No,No,,,,,,,,,374845,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,25/01/2023,11483,Rayns Services Ltd,UK,No,No,,,,,,,,,374871,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,25/01/2023,12828,Rayns Services Ltd,UK,No,No,,,,,,,,,374872,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,25/01/2023,785040,Refinitiv Australia Pty Limited,"Sydney, NSW",No,No,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,C01176 PR483562,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,26/01/2023,22596,Emtek Furniture,"Deception Bay, Qld",No,No,,,,,,,,,374907,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,27/01/2023,12408,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,374911,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Cleaning Services,27/01/2023,16500,Ashmore Commercial Laundry,"Molendinar, Qld",No,No,,,,,,,,,374947,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,27/01/2023,26125,Hosmed Services Pty Ltd,"Virginia, QLD",No,No,,,,,,,,,374955,,,,,,
