Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,11/12/2024,13910,Rural Medical Education Australia Ltd,"Toowoomba, Qld",No,,,,,,,,,,2105179,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,11/12/2024,32393,Rural Medical Education Australia Ltd,"Toowoomba, Qld",No,,,,,,,,,,2106401,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,11/12/2024,24475,Sao Khue Consulting And Development Join,Vietnam,No,,,,,,,,,,2107213,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Field Trip Expenses (Excursions),11/12/2024,25451,Second Nature Asia Pacific Pty Ltd,"Elanora, Qld",No,,,,,,,,,,2105745,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,11/12/2024,325137,Springer Nature Bv,Germany,No,,,,,,,,,,2105180,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,11/12/2024,269055,Springer Nature Bv,Germany,No,,,,,,,,,,2105948,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,11/12/2024,390968,Springer Nature Bv,Germany,No,,,,,,,,,,2107306,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,11/12/2024,38562,Therapeutic Guidelines Ltd,"Melbourne, Vic",No,,,,,,,,,,2105496,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,11/12/2024,11802,Translational Research Institute Pty Ltd,"Woolloongabba, Qld",No,,,,,,,,,,2106710,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,11/12/2024,132174,Uptodate Inc.,Usa,No,,,,,,,,,,GU-2778,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Legal Fees,12/12/2024,32489,Hwl Ebsworth Lawyers,"Brisbane, Qld",No,,,,,,,,,,2108691,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,13/12/2024,26100,Twin Towns Services Club Ltd,"Tweed Heads, Nsw",No,,,,,,,,,,2112761 2159321,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,6/01/2025,14601,Assay Matrix Pty Ltd,"Clyde North, Vic",No,,,,,,,,,,395998,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,6/01/2025,195543,Natura Pacific Pty Ltd,"Burleigh Heads, Qld",No,,,,,,,,,,396000,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,6/01/2025,28498,Nri Australia Limited,"West Perth, Wa",No,,,,,,,,,,396012,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,6/01/2025,14267,Scitek Australia Pty Ltd,"Milsons Point, Nsw",No,,,,,,,,,,396001,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,6/01/2025,26576,Two Good Signs,"Stafford, Qld",No,,,,,,,,,,396006,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,7/01/2025,137237,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,,,,,,,,,,396026,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,7/01/2025,58650,Brisbane Digital Co,"Albany Creek, Qld",No,,,,,,,,,,396024,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,7/01/2025,33390,Envirovet Consultancy,"MAROOCHY RIVER, QLD",No,,,,,,,,,,2110047,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,7/01/2025,14991,John Barnes & Co (Qld) Pty Ltd,"SALISBURY, QLD",No,,,,,,,,,,2109414,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/01/2025,419935,Apollo Property Group,"Fortitude Valley, Qld",No,,,,,,,,,,396056,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Cleaning Services,8/01/2025,14300,Ashmore Commercial Laundry,"Molendinar, Qld",No,,,,,,,,,,396036,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/01/2025,29755,Auchtek International Pty Ltd,"Carindale, Qld",No,,,,,,,,,,396034,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,8/01/2025,15490,Essencemediacom Australia Pty Limited,"South Brisbane, Qld",No,,,,,,,,,,396055,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Hire/Lease Fees,8/01/2025,220000,Gold Coast Convention & Exhibition Centr,"Broadbeach, Qld",No,,,,,,,,,,396049,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,8/01/2025,55000,Mitchell River Traditional Custodian,"Corinda, Qld",No,,,,,,,,,,396035,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/01/2025,173817,Wilson Architects,"Spring Hill, Qld",No,,,,,,,,,,396051,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,9/01/2025,27500,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,,,,,,,,,,396091,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,9/01/2025,17559,Alder Constructions Pty Ltd,"Helensvale, Qld",No,,,,,,,,,,396070,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,9/01/2025,18150,Australian University Sport,"Milton, Qld",No,,,,,,,,,,396058,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,9/01/2025,85620,Axt Pty Ltd,"Warriewood, Nsw",No,,,,,,,,,,396062,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,9/01/2025,17560,Imagineering Australia Pty Ltd,"North Sydney, Nsw",No,,,,,,,,,,396071,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,9/01/2025,18700,Spotless Facility Services Pty Ltd,"Melbourne, Vic",No,,,,,,,,,,396096,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,13/01/2025,21945,Jones Lang Lasalle (Qld) Pty Limited,"Brisbane City, Qld",No,,,,,,,,,,396135,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,13/01/2025,18343,"Rosalind, Inc.",Usa,No,,,,,,,,,,396126,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,14/01/2025,174199,Alder Constructions Pty Ltd,"Helensvale, Qld",Yes,,,,,,,,,,396151,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Accreditation Fees,14/01/2025,75658,Australian Medical Council Limited,"Canberra, ACT",No,,,,,,,,,,2111505,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,14/01/2025,30360,Bligh Tanner Pty Ltd,"Fortitude Valley, Qld",No,,,,,,,,,,396149,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,14/01/2025,20900,Coevent Pty Ltd,"Mudgeeraba, QLD",No,,,,,,,,,,2111517,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,14/01/2025,41800,Council Of Aust. University Librarians,"Deakin, ACT",No,,,,,,,,,,2110695,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,14/01/2025,17354,Data #3 Limited,"Indooroopilly, QLD",No,,,,,,,,,,2109917,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,14/01/2025,15246,Data #3 Limited,"Indooroopilly, QLD",No,,,,,,,,,,2109922,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audit Fees,14/01/2025,69300,Grant Thornton Australia Limited,"Brisbane, QLD",No,,,,,,,,,,2110658,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,14/01/2025,20523,Leap Australia Pty Ltd,"Manly, Nsw",No,,,,,,,,,,396167,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,14/01/2025,11660,University Of New South Wales,"Sydney, NSW",No,,,,,,,,,,2110696,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,14/01/2025,1609578,Videopro Pty Ltd,"Eagle Farm, Qld",No,,Limited,"i - Strictly necessary for reasons of extreme urgency brought about by events unforeseeable by the procuring entity, the good or service could not be obtained in time by means of open or selective tendering",,,,,,,396147,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,15/01/2025,22000,Automated Logic Australia Pty Ltd,"Capalaba, Qld",No,,,,,,,,,,396211,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,15/01/2025,12264,Bruker Pty Ltd,"Alexandria, Nsw",No,,,,,,,,,,396188,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,15/01/2025,53900,Cpx Pty Ltd,"Newmarket, Kelvin Grove Bc, Qld",No,,,,,,,,,,396178,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/01/2025,361158,Deloitte Consulting Pty Limited,"Brisbane, Qld",No,,,,,,,,,,396187,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/01/2025,56430,Focus Professional Services Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,396203,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/01/2025,227040,Focus Professional Services Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,396204,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/01/2025,74195,Focus Professional Services Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,396205,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,15/01/2025,33000,Sterilizer Validation Australia,"Robina, Qld",No,,,,,,,,,,396183,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Merchant Fees,16/01/2025,29400,Cybs Singapore Pte Ltd,Singapore,No,,,,,,,,,,396241,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Electricity / Gas Supply,16/01/2025,110000,Elgas Limited,"Sydney, Nsw",No,,,,,,,,,,396282,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/01/2025,330000,Fire E.M.T. Pty Ltd,"Burpengary, Qld",No,,,,,,,,,,241111,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,16/01/2025,141131,Froth Build Pty Ltd,"Palm Beach, Qld",Yes,,,,,,,,,,396284 2129853,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,16/01/2025,15400,Labcabs Pty Ltd,"Cannon Hill, Qld",No,,,,,,,,,,396244,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,16/01/2025,13200,New England Biolabs Pty Ltd,"Notting Hill, Vic",No,,,,,,,,,,396235,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Electricity / Gas Supply,16/01/2025,44000,Origin Energy,"Adelaide, Sa",No,,,,,,,,,,396280,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Electricity / Gas Supply,16/01/2025,19800,Origin Energy,"Adelaide, Sa",No,,,,,,,,,,396281,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,16/01/2025,33000,Ozgene Arc Pty Ltd,"Bentley, Wa",No,,,,,,,,,,396249,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,16/01/2025,88000,Ozgene Arc Pty Ltd,"Bentley, Wa",No,,,,,,,,,,396251,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,16/01/2025,220000,Ozgene Arc Pty Ltd,"Bentley, Wa",No,,,,,,,,,,396253,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,16/01/2025,33000,Ozgene Arc Pty Ltd,"Bentley, Wa",No,,,,,,,,,,396254,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,16/01/2025,824997,Tealium Australia Pty Ltd,Usa,No,,Open,,,,,,,,396234,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,16/01/2025,13200,Team Medical Supplies,"Dural, Nsw",No,,,,,,,,,,396276,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,16/01/2025,13200,Team Medical Supplies,"Dural, Nsw",No,,,,,,,,,,396277,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,16/01/2025,55000,Team Medical Supplies,"Dural, Nsw",No,,,,,,,,,,396278,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,16/01/2025,44000,Team Medical Supplies,"Dural, Nsw",No,,,,,,,,,,396279,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audit Fees,16/01/2025,31763,Trustee For Hughes Fincher Practicetrust,"Melbourne, Vic",No,,,,,,,,,,396233,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,17/01/2025,22000,Asap Glass Pty Ltd,"Nerang, Qld",No,,,,,,,,,,396298,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Cleaning Services,17/01/2025,16500,Ashmore Commercial Laundry,"Molendinar, Qld",No,,,,,,,,,,396314,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,17/01/2025,30129,Clarivate Analytics (Uk) Limited,Uk,No,,,,,,,,,,396305,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,17/01/2025,80700,Code Systems Corporation,"Seattle, Wa",No,,,,,,,,,,396325,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,17/01/2025,22000,Curtin University Of Technology,"Perth, Wa",No,,,,,,,,,,396315,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,17/01/2025,33567,Fuseco,"Moorabbin, Vic",No,,,,,,,,,,396328,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,17/01/2025,73221,Lastpass Australia Pty. Ltd.,"Sydney, Nsw",No,,,,,,,,,,396306,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,17/01/2025,32402,Pure Piping,"Bundoora, Vic",Yes,,,,,,,,,,396329,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,17/01/2025,11000,Sanofi-Aventis Australia Pty Ltd,"Macquarie Park, Nsw",No,,,,,,,,,,396312,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,17/01/2025,27685,Stellar Catering Equipment,"Glenmore Park, Nsw",No,,,,,,,,,,396303,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,17/01/2025,18150,The Trustee For The Rm & Jm Fuller Famil,"Coomera, Qld",No,,,,,,,,,,396292,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,17/01/2025,15510,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,396323,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2025,60500,5Th Star Pty Ltd,"Rochedale South, Qld",No,,,,,,,,,,396363,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2025,78650,Aegis Safety Pty Ltd,"Geebung, Qld",No,,,,,,,,,,396339,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,102850,Airelec Electrical Services Pty Ltd,"Elanora, Qld",No,,,,,,,,,,396340,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,24200,Anning Curtains,"Southport, Qld",No,,,,,,,,,,396345,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,60500,Assa Abloy Entrance Systems Industrial P,"Yennora, Nsw",No,,,,,,,,,,396348,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,36300,Bell Spec Pty Ltd T/A Southport Carpets,"Southport, Qld",No,,,,,,,,,,396358,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,48400,Bunnings Group Limited,"Mansfield Bc, Qld",No,,,,,,,,,,396361,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,24200,Controlstore Pty Ltd,"Hornsby, Nsw",No,,,,,,,,,,396364,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,20/01/2025,22000,Dentsply Sirona Pty Ltd,"Mount Waverley, Vic",No,,,,,,,,,,396333,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,30250,Dorma Hueppe Pty Ltd,"Regents Park, Nsw",No,,,,,,,,,,396351,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/01/2025,11000,Fdc Consultants,"Elsternwick, Vic",No,,,,,,,,,,396342,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,34163,Froth Build Pty Ltd,"Palm Beach, Qld",Yes,,,,,,,,,,396355 397134,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,96800,Haymans Electrical Pty Ltd,"Archerfield, Qld",No,,,,,,,,,,396341,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,20/01/2025,55000,Henry Schein Regional Trust,"South Brisbane, Qld",No,,,,,,,,,,396334,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,24200,Integra Remedial Solutions Pty Ltd,"Thorneside, Qld",No,,,,,,,,,,396346,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,20/01/2025,72600,John Barnes & Co (Qld) Pty Ltd,"Salisbury, Qld",No,,,,,,,,,,396352,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2025,19250,Lab Architects Pty Ltd,"Chapel Hill, Qld",No,,,,,,,,,,396370,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,11000,Mpn Consulting Pty Limited,"Toowong, Qld",No,,,,,,,,,,396347,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2025,88000,New Life Restorations Australia,"Murarrie, Qld",No,,,,,,,,,,396356,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,20/01/2025,11000,One Dental Pty Ltd,"Castle Hill, Nsw",No,,,,,,,,,,396376,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,60500,Qld Roof Solutions Pty Ltd,"Coomera, Qld",No,,,,,,,,,,396359,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/01/2025,60500,Sabe Services Group,"Loganholme, Qld",No,,,,,,,,,,396362,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2025,33000,Samios Plumbing Pty Ltd,"Pinkenba, Qld",No,,,,,,,,,,396360,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2025,27500,Specialist Sales Pty Ltd,"Toowoomba, Qld",No,,,,,,,,,,396354,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Promotional Items,20/01/2025,12100,Totally Workwear Slacks Creek,"Slacks Creek, Qld",No,,,,,,,,,,396349,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/01/2025,55000,Value Added Asset Management Pty Ltd,"Darra, Qld",No,,,,,,,,,,396353,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/01/2025,11770,Bligh Tanner Pty Ltd,"Fortitude Valley, Qld",No,,,,,,,,,,396397,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,21/01/2025,22000,Commex Communications Corporation P/L,"Windsor, Qld",No,,,,,,,,,,396403,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,21/01/2025,32712,Essencemediacom Australia Pty Limited,"South Brisbane, Qld",No,,,,,,,,,,396414,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Commission Payment,21/01/2025,635745,Idp Education Pty Ltd,"MELBOURNE, VIC",No,,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,2112182,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,21/01/2025,27500,Monash University,"MONASH UNIVERSITY, VIC",No,,,,,,,,,,2112309,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,21/01/2025,17917,Ocean Instruments Nz Limited,NZ,No,,,,,,,,,,2112607,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/01/2025,19800,Philip Chun Bc Qld Pty Ltd,"City East, Qld",No,,,,,,,,,,396400,,,,,,
