Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,2/01/2024,27940,Sleeq Pty Ltd,"Newport, Qld",No,No,,,,,,,,,385885,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,2/01/2024,19250,Tri Hawk Australia,"Surrey Hills, Vic",No,No,,,,,,,,,385863,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,2/01/2024,18260,Uluyan 75 Pty Ltd,"Frenchville, Qld",No,No,,,,,,,,,385897,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,2/01/2024,19580,Uluyan 75 Pty Ltd,"Frenchville, Qld",No,No,,,,,,,,,385898,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,2/01/2024,17205,Uluyan 75 Pty Ltd,"Frenchville, Qld",No,No,,,,,,,,,385899,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,2/01/2024,15444,Verticurl Marketing Services Pty Ltd,"Millers Point, Nsw",No,No,,,,,,,,,385896,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,3/01/2024,203500,Coregas Pty Ltd,"Yennora, Nsw",No,No,,,,,,,,,385913,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,3/01/2024,34175,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",Yes,No,,,,,,,,,385910,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,4/01/2024,33000,Adec Australia,"Mascot, nsw",No,No,,,,,,,,,385929,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,4/01/2024,240872,Eight 3 Constructions Pty Ltd,"Geebung, Qld",Yes,No,,,,,,,,,385936,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,5/01/2024,82500,Teamworks Innovations Australia Pty Ltd,"Milton, Qld",No,No,,,,,,,,,385939,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,8/01/2024,100000,Terry Nichols,"Nundah, Qld",No,No,,,,,,,,,385961,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Cleaning Services,9/01/2024,14300,Ashmore Commercial Laundry,"Molendinar, Qld",No,No,,,,,,,,,385994,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Accreditation Fees,9/01/2024,81793,Australian Psychology Accreditation Coun,"Melbourne, Vic",No,No,,,,,,,,,2051817,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,9/01/2024,13055,Biospace Lab,France,No,No,,,,,,,,,2051739,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/01/2024,108295,Consulting & Implementation Services P/L,"Docklands, Vic",No,No,,,,,,,,,2053109,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Hire/Lease Fees,9/01/2024,12892,Corporate Stage Solutions,"Coorparoo Bc, Qld",No,No,,,,,,,,,2051770,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,9/01/2024,18013,E.D.C. Systems Pty Ltd,"Cannon Hill, Qld",No,No,,,,,,,,,2051760,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,9/01/2024,13346,Empius Pty Ltd,Qld,No,No,,,,,,,,,2051787,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/01/2024,11495,Equifax Australasia Credit Ratings Pty L,"North Sydney, Nsw",No,No,,,,,,,,,386006,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,9/01/2024,99000,Gold Coast Convention & Exhibition Centr,"Broadbeach, Qld",No,No,,,,,,,,,385995,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/01/2024,65984,Iam Projects,Qld,No,No,,,,,,,,,2052337 2060723,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,9/01/2024,28585,Igroup (Australasia) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2046982,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,9/01/2024,69025,Lab Architects Pty Ltd,"Chapel Hill, Qld",Yes,No,,,,,,,,,386005,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/01/2024,66000,Modus Management Pty Ltd,"Carindale, Qld",No,No,,,,,,,,,2051772,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,9/01/2024,43364,Mta Travel,"Robina, Qld",No,No,,,,,,,,,2053108,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/01/2024,17724,Springer Nature Bv,Germany,No,No,,,,,,,,,2052090,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,9/01/2024,10542,Study Outside Norway (Sonor),Norway,No,No,,,,,,,,,2051747,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/01/2024,45249,The Trustee For Campus Radar Trust,"Newmarket, Qld",No,No,,,,,,,,,385993,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,9/01/2024,48143,University Of New South Wales,"Sydney, Nsw",No,No,,,,,,,,,2051789,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,10/01/2024,13059,Videopro Pty Ltd,"Eagle Farm, Qld",No,No,,,,,,,,,386036,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,11/01/2024,10540,B Braun Australia Pty Ltd,"Baulkham Hills, Nsw",No,No,,,,,,,,,386068,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,11/01/2024,467500,Dentavision Pty Ltd,"Castle Hill, Nsw",No,No,,,,,,,,,386078,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,11/01/2024,121968,Dropbox International Unlimited Company,Dublin,No,No,,,,,,,,,386042,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,11/01/2024,61638,Eight 3 Constructions Pty Ltd,"Geebung, Qld",Yes,No,,,,,,,,,386077,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,11/01/2024,10428,New Data Solutions Pty Ltd,"Scarborough, Qld",No,No,,,,,,,,,386041,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,12/01/2024,16142,Fluentpro Software Corporation,"Redmond, Wa",No,No,,,,,,,,,386097,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,12/01/2024,66247,Lastpass Australia Pty. Ltd.,"Sydney, Nsw",No,No,,,,,,,,,386098,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,12/01/2024,28346,Macmillan Distribution,Uk,No,No,,,,,,,,,386081,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,12/01/2024,27500,Queensland Performing Arts Trust,"South Brisbane, Qld",No,No,,,,,,,,,386088,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,12/01/2024,37321,Science In Australia Gender Equity Ltd,"Acton, Act",No,No,,,,,,,,,386117,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,15/01/2024,22000,Adec Australia,"Mascot, nsw",No,No,,,,,,,,,386136,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/01/2024,12173,Eve Australia Pty Ltd,"Rydalmere, Nsw",No,No,,,,,,,,,386188,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,15/01/2024,16142,Graphpad Software Llc,Usa,No,No,,,,,,,,,386138,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,15/01/2024,12045,Monash University,"Melbourne, Vic",No,No,,,,,,,,,386174,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,15/01/2024,88000,Straumann Pty Ltd,"Port Melbourne, Vic",No,No,,,,,,,,,386135,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Accreditation Fees,16/01/2024,33000,Australian Nursing Council Inc,"Canberra City, Act",No,No,,,,,,,,,2053599,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,16/01/2024,13570,Civcorp Pty Ltd,"Beenleigh, Qld",No,No,,,,,,,,,386196,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Accreditation Fees,16/01/2024,36900,Council Of Pharmacy Register Authorities,"Civic Square, Act",No,No,,,,,,,,,2053895,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Freight Fees,16/01/2024,110000,Dhl Express (Australia) Pty Ltd,"Eagle Farm, Qld",No,No,,,,,,,,,386252,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Electricity/Gas Supply,16/01/2024,93500,Elgas Limited,"Sydney, Nsw",No,No,,,,,,,,,386243,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Vehicle Maintenance,16/01/2024,38500,Grand Motors,"Gold Coast, Qld",No,No,,,,,,,,,386241,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/01/2024,21633,Halogen Pools,"Miami, Qld",No,No,,,,,,,,,386270,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Freight Fees,16/01/2024,15400,Labcabs Pty Ltd,"Cannon Hill, Qld",No,No,,,,,,,,,386218,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,16/01/2024,55000,Life Sciences Queensland Limited,"Toowong, Qld",No,No,,,,,,,,,2053899,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/01/2024,357862,Mariachi Creative,Qld,No,No,,,,,,,,,2053589 2056216 2059193,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Electricity/Gas Supply,16/01/2024,71500,Origin Energy,"Adelaide, Sa",No,No,,,,,,,,,386242,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Electricity/Gas Supply,16/01/2024,17600,Origin Energy,"Adelaide, Sa",No,No,,,,,,,,,386244,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/01/2024,17160,Pitch Black Engineering,"Brisbane, Qld",No,No,,,,,,,,,386247,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/01/2024,61950,Pryde Fabrication Pty. Ltd.,"Victoria Point West, Qld",No,No,,,,,,,,,386248,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,16/01/2024,33000,Sanofi-Aventis Australia Pty Ltd,"Macquarie Park, Nsw",No,No,,,,,,,,,386198 386199,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Health & Safety Expenses,16/01/2024,135300,Team Medical Supplies,"Dural, Nsw",No,No,,,,,,,,,386191 386192 386193 386197,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,16/01/2024,49812,Techstreet Pty Ltd,Vic,No,No,,,,,,,,,2053625,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,16/01/2024,10459,Telco Antennas Pty Ltd,"Hemmant, Qld",No,No,,,,,,,,,386259,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/01/2024,23540,The Trustee For Fireland Consultancy,"Toombul, Qld",No,No,,,,,,,,,2053582,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/01/2024,20020,The Trustee For Fireland Consultancy,"Toombul, Qld",No,No,,,,,,,,,2053584,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Freight Fees,17/01/2024,369600,Australia Post,"Brisbane, Qld",No,No,,,,,,,,,386282,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Pathology Expenditure,17/01/2024,31606,Australian Genome Research Facility Ltd,"St Lucia, Qld",No,No,,,,,,,,,386315,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,17/01/2024,99961,Global Reviews (Asia Pacific) Pty Ltd,"East Melbourne, Vic",No,No,,,,,,,,,386280,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,17/01/2024,19965,Imagineering Australia Pty Ltd,"North Sydney, Nsw",No,No,,,,,,,,,386286,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,17/01/2024,22060,Ryan Wilks Pty. Ltd.,"Murarrie, Qld",No,No,,,,,,,,,386304,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,17/01/2024,30240,Studyportals Bv,Netherlands,No,No,,,,,,,,,386279,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,17/01/2024,22000,The Ambassador Platform Ltd,Uk,No,No,,,,,,,,,386288,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Legal Fees,17/01/2024,42900,Thomson Geer,"Brisbane, Qld",No,No,,,,,,,,,386328,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,17/01/2024,40947,University Of Oxford,Uk,No,No,,,,,,,,,386309,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,18/01/2024,14972,Boc Limited,"Chatswood, Nsw",No,No,,,,,,,,,386369,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,18/01/2024,54080,Brisbane Digital Co,"Albany Creek, Qld",No,No,,,,,,,,,386348,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,18/01/2024,49500,Coregas Pty Ltd,"Yennora, Nsw",No,No,,,,,,,,,386329,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,18/01/2024,11000,Merck Life Science Pty Ltd,"Castle Hill, Nsw",No,No,,,,,,,,,386330,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,18/01/2024,66000,University Of Wollongong,"Wollongong, nsw",No,No,,,,,,,,,386339,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,19/01/2024,22000,Dentsply Sirona Pty Ltd,"Mount Waverley, Vic",No,No,,,,,,,,,386406,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,19/01/2024,33000,Ivoclar Vivadent Pty. Ltd.,"Noble Park North, Vic",No,No,,,,,,,,,386403,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,19/01/2024,20023,Leap Australia Pty Ltd,"Manly, Nsw",No,No,,,,,,,,,386419,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,19/01/2024,55000,Nsk Oceania Pty Ltd,"Rosebery, Nsw",No,No,,,,,,,,,386389,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,19/01/2024,22000,Nsk Oceania Pty Ltd,"Rosebery, Nsw",No,No,,,,,,,,,386407,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Vehicle Maintenance,19/01/2024,13200,Oldmac Toyota,"Springwood, Qld",No,No,,,,,,,,,386388,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,19/01/2024,55000,One Dental Pty Ltd,"Castle Hill, Nsw",No,No,,,,,,,,,386390,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,19/01/2024,22000,Ormco Pty Ltd,"North Ryde, Nsw",No,No,,,,,,,,,386411,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,19/01/2024,13332,Traits Competencies And Skills Pty Ltd,"Blairgowrie, Vic",No,No,,,,,,,,,386401,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Vehicle Maintenance,19/01/2024,44000,Tyre & Auto Pty Ltd,"Sunnybank, Qld",No,No,,,,,,,,,386387,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/01/2024,1700171,Insight Enterprises Australia Pty Ltd,"Brookevale, Nsw",Yes,No,Selective,,,,,,,,386442,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/01/2024,2434714,Slalom Australia Pty Ltd,"Melbourne, Vic",Yes,No,Selective,,,,,,,,386446,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,22/01/2024,36270,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,386501,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Excursions Expenses,22/01/2024,120978,Centre For International Studies Pty Ltd,"Ashmore City, Qld",No,No,,,,,,,,,386465,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,22/01/2024,82500,Henry Schein Regional Trust,"South Brisbane, Qld",No,No,,,,,,,,,386505,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,22/01/2024,55000,Neoss Australia Pty Ltd,"Bowen Hills, Qld",No,No,,,,,,,,,386504,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,22/01/2024,13200,New England Biolabs Pty Ltd,"Notting Hill, Vic",No,No,,,,,,,,,386508,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,22/01/2024,374000,Ozgene Arc Pty Ltd,"Bentley, Wa",No,No,,,,,,,,,386448 386449 386450 386683,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,22/01/2024,20559,Thomas Textiles,"Archerfield, Qld",No,No,,,,,,,,,386497,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,23/01/2024,14897,Accurate Mass Scientific Pty Ltd,"Keilor East, Vic",No,No,,,,,,,,,386559,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Cleaning Services,23/01/2024,30088,All Aces Clean Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,386562,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,23/01/2024,102080,Aust Higher Education Industrial Assoc,"Melbourne, Vic",No,No,,,,,,,,,2054060,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,23/01/2024,368015,Cch Australia Ltd,"Sydney, Nsw",Yes,No,,,,,,,,,2054768 GU-2753,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,23/01/2024,76103,Cpx Pty Ltd,"Kelvin Grove, Qld",No,No,,,,,,,,,386543,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,23/01/2024,352207,Lexis Nexis,"Chatswood, Nsw",No,No,,,,,,,,,2054203,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,23/01/2024,25299,Margaret L Eby,Nsw,No,No,,,,,,,,,2054798,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,23/01/2024,11000,New England Biolabs Pty Ltd,"Notting Hill, Vic",No,No,,,,,,,,,386530,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,23/01/2024,49250,Scitek Australia Pty Ltd,"Milsons Point, Nsw",No,No,,,,,,,,,386551,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,23/01/2024,117040,Securcom Pty Ltd,"Brendale, Qld",No,No,,,,,,,,,386519,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,23/01/2024,43976,University Of Oxford,Uk,No,No,,,,,,,,,2054448,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,24/01/2024,18282,Amalgamated Property Maint. Brisbane P/L,"Rochedale South, Qld",No,No,,,,,,,,,386591,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,24/01/2024,11820,Boc Limited,"Chatswood, Nsw",No,No,,,,,,,,,386593,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,24/01/2024,24000000,Wavemaker Australia Pty Ltd,"North Sydney, Nsw",No,No,Open,,,5,"35% - Solution Fit, 25% - Agency Capabilities, 25% - Agency Fit, 15% - Impact Procurement","Delivery of media strategy, planning and buying as well as project based specialist services as required (eg. marketing technology optimisation and econometric modelling)",Provision of Media Planning Agency Services as per project based plans. Delivery times are varied based on project requirements.,SLAs - As per CMP and Service Level Arrangements within the Contract Schedules,386589,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,25/01/2024,1029655,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,386636,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,25/01/2024,10780,Jones Lang Lasalle (Qld) Pty Limited,"Brisbane, Qld",No,No,,,,,,,,,386666,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,25/01/2024,15400,Scitech Pty Ltd,"Preston South, Vic",No,No,,,,,,,,,386642,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,29/01/2024,12397,Bailey Hq Pty Ltd,"Salisbury, Qld",No,No,,,,,,,,,386718,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,29/01/2024,16940,Brand Architects,"East Melbourne, Vic",No,No,,,,,,,,,386709,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,29/01/2024,155874,In Vitro Technologies Pty Ltd,"Noble Park, Vic",No,No,,,,,,,,,386684,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,29/01/2024,54751,Microway,"Braeside, Vic",No,No,,,,,,,,,386733,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,29/01/2024,19800,Oracle Corporation Australia Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,386686,,,,,,
